,Protein,Subgraph,Degree,Information,Betweenness,Network,isoelectric point,negatively charged particle,positively charged particle,absorbance,Pred_Cluster
973,YDR460W,23000000000000.0,5,2.4890897,1237.7968,2.0,5.8609,60,56,0.63943,304
974,YKR002W,22700000000000.0,19,3.5070434,11102.205,10.657506,7.94769,76,78,1.00432,-1
975,YDL246C,22500000000000.0,6,2.6458201,779.2328,2.7,6.263730000000001,40,37,0.56725,305
976,YHR216W,22500000000000.0,9,2.9841056,3155.2432,1.0,8.71185,51,57,0.45764,305
977,YBR270C,22500000000000.0,22,3.5892177000000003,24815.342,0.7721935000000001,8.75934,55,60,0.9421299999999999,305
978,YPR020W,22400000000000.0,8,2.8883598,13386.848999999998,0.9714286,9.8172,5,16,1.1628399999999999,-1
979,YBR025C,22300000000000.0,8,2.8883598,1332.1870000000001,1.1428572,7.052919999999999,57,57,0.7278100000000001,306
980,YGL112C,22300000000000.0,35,3.80336,35013.195,9.818479,5.26898,68,53,0.70102,306
981,YDL108W,22000000000000.0,11,3.140127,4233.021,1.85,6.40131,38,36,1.34396,307
982,YLR082C,22000000000000.0,7,2.7769976,11989.92,1.0,7.676089999999999,60,61,0.75976,307
983,YJR115W,21900000000000.0,7,2.7769976,11187.818000000001,1.3333334,8.5921,14,16,0.48245,308
984,YPL255W,21900000000000.0,14,3.3135589999999997,20353.564,1.0461539,6.07782,67,62,0.80602,308
985,YKR010C,21800000000000.0,11,3.140127,3022.9414,4.2,7.97235,112,114,0.30713,308
986,YBL015W,21600000000000.0,4,2.2984586,87.81375,0.0,6.29645,67,60,0.80683,310
987,YMR146C,21600000000000.0,12,3.2047052000000003,5795.814,4.621212,5.40765,49,36,1.34409,309
988,YBR150C,21600000000000.0,3,2.0616256999999996,277.87177,2.0,5.22675,177,135,0.8034899999999999,310
989,YPL180W,21600000000000.0,14,3.3135593,4489.3105,3.7582417,7.8465,102,103,0.29434,309
990,YHL004W,21600000000000.0,36,3.8142917,118212.57,13.866385999999999,8.736880000000001,45,48,0.8461799999999999,-1
991,YCL030C,21600000000000.0,5,2.48909,99.03088000000001,0.0,5.17511,112,87,0.5774600000000001,310
992,YLR059C,21500000000000.0,6,2.6458204,4209.1553,0.0,6.558039999999999,34,32,1.21154,311
993,YGL130W,21500000000000.0,20,3.5367074,11103.713,2.0214999,5.5816,67,58,1.17221,311
994,YER052C,21400000000000.0,11,3.140127,26957.697,0.2,6.21649,63,58,0.51851,312
995,YPR104C,21400000000000.0,8,2.8883598,2202.9387,0.85714287,5.60858,139,119,0.37777,312
996,Q0085,21300000000000.0,7,2.7769976,13.058427,5.883333,7.8505199999999995,8,9,1.51261,313
997,YPL271W,21300000000000.0,3,2.0616256999999996,932.7697,1.0,9.77448,3,7,1.69967,313
998,YOL058W,21300000000000.0,3,2.0616256999999996,1397.0901,0.0,5.44757,59,53,1.0325600000000001,313
999,YLR131C,21200000000000.0,9,2.9841056,12950.368999999999,1.0,8.47345,92,97,0.4825,-1
1000,YDR466W,21100000000000.0,15,3.359922,3700.5872,2.3154762000000004,9.52362,82,111,0.8696299999999999,314
1001,YDR473C,21100000000000.0,12,3.2047052000000003,5162.65,6.181818,8.68817,84,90,1.0819,314
1002,YDL159W,21000000000000.0,14,3.3135589999999997,3614.5332,1.1294872,9.25177,52,66,0.66256,-1
1003,YGR278W,20900000000000.0,9,2.9841056,1967.0769,0.75,6.409,83,79,0.73165,315
1004,YJL080C,20900000000000.0,10,3.0672333,4575.7383,0.44444445,5.637630000000001,186,164,0.46533,315
1005,YDR324C,20900000000000.0,9,2.9841056,1703.8225,2.0,6.15204,102,96,1.2531299999999999,315
1006,YNR010W,20800000000000.0,11,3.140127,2677.1382,3.2,5.94965,22,19,0.58097,316
1007,YJL109C,20800000000000.0,15,3.359922,2718.1887,2.4285715,6.11359,209,196,0.61256,316
1008,YJL061W,20800000000000.0,15,3.359922,18040.223,3.0666666,5.21588,98,79,0.9253299999999999,316
1009,YIL038C,20700000000000.0,13,3.2621105,6115.981,3.0833333,5.45831,130,111,0.77615,-1
1010,YNL331C,20600000000000.0,6,2.6458201,11758.56,0.8,6.2836300000000005,47,44,1.64609,317
1011,YPR025C,20600000000000.0,12,3.2047052000000003,21221.107000000004,1.2795454,6.4459800000000005,59,57,0.69575,317
1012,YOL086C,20500000000000.0,22,3.5892177000000003,24457.654,0.0,6.21014,36,32,1.3395299999999999,318
1013,YDR110W,20500000000000.0,11,3.140127,14785.258,0.6,5.84186,89,79,0.88575,318
1014,YDL190C,20300000000000.0,13,3.2621105,3563.3140000000003,2.3166666,5.56195,131,111,0.53587,320
1015,YGL156W,20300000000000.0,7,2.7769972999999997,940.9691,2.0333333,6.8443,135,132,1.71622,320
1016,YPL141C,20300000000000.0,17,3.4401622000000005,3580.0562,3.028842,9.49066,89,123,0.85862,320
1017,YDR301W,20300000000000.0,17,3.4401622000000005,2748.3508,10.319277,5.6192,173,148,0.72697,320
1018,YHR140W,20300000000000.0,60,3.975493,96396.195,27.902279999999998,9.659239999999999,10,23,1.6429900000000002,320
1019,YGL011C,20300000000000.0,21,3.5638937999999993,10716.931,8.475777,5.89081,32,29,0.90159,319
1020,YNL154C,20300000000000.0,11,3.140127,10269.814,1.0444444,9.10297,54,64,1.0084799999999998,319
1021,YPR121W,20200000000000.0,5,2.48909,366.17987,0.0,5.611759999999999,70,59,0.9088799999999999,321
1022,YGR245C,20200000000000.0,18,3.4751233999999998,2100.5618,8.043533,6.498469999999999,126,122,0.61616,321
1023,YHL018W,20200000000000.0,7,2.7769972999999997,1874.3599,0.33333334,8.738339999999999,15,17,2.2882599999999997,321
1024,YDR377W,20100000000000.0,6,2.6458204,7.176294,5.2,10.102360000000001,5,15,1.27652,-1
1025,YJR093C,20000000000000.0,18,3.4751233999999998,22032.986,7.3821645,4.23993,53,26,0.599,322
1026,YIL115C,20000000000000.0,13,3.2621105,7276.7417,2.9734847999999996,4.72821,219,141,0.3307,322
1027,YOL070C,19900000000000.0,12,3.2047052000000003,21235.504,2.5454545,5.64789,79,72,0.31973,-1
1028,YML068W,19800000000000.0,4,2.2984586,798.25323,0.0,5.41095,73,61,0.98262,323
1029,YCL011C,19800000000000.0,17,3.4401622000000005,15903.343,3.2422619999999998,5.95282,71,67,0.66922,323
1030,YHR133C,19700000000000.0,31,3.7539133999999996,48405.414000000004,9.318282,8.93781,21,26,1.0684799999999999,324
1031,YHR184W,19700000000000.0,5,2.48909,10718.148000000001,0.5,5.5974699999999995,89,78,0.80332,324
1032,YEL013W,19700000000000.0,10,3.0672336,20043.373,0.0,5.0025,74,53,0.45905,324
1033,YML081C-A,19700000000000.0,6,2.6458204,84.20067,4.8,9.69623,5,9,1.4908,324
1034,YLR370C,19600000000000.0,9,2.9841056,5342.3525,4.375,7.75507,18,19,0.85867,-1
1035,YNR019W,19500000000000.0,8,2.8883598,24793.44,0.0,7.59174,62,63,1.7659599999999998,325
1036,YKL029C,19500000000000.0,5,2.48909,2386.9473,0.0,8.38776,77,81,0.78555,325
1037,YDR052C,19400000000000.0,7,2.7769976,4736.388,1.6666666,9.35101,92,115,0.85575,-1
1038,YOR177C,19300000000000.0,8,2.8883598,3674.2903,0.0,7.89227,76,78,0.59633,-1
1039,YOR302W,19200000000000.0,9,2.9841056,6276.559,0.5,5.93585,2,1,2.8883400000000004,-1
1040,YNL206C,19100000000000.0,8,2.8883598,5030.8457,0.85714287,4.41803,98,53,0.41136999999999996,326
1041,YAL003W,19100000000000.0,3,2.0616256999999996,0.0,3.0,4.29535,44,20,0.9323,326
1042,YDR429C,18900000000000.0,15,3.359922,30164.183999999997,5.1277056,6.416440000000001,44,43,0.85046,327
1043,YGL092W,18900000000000.0,20,3.5367074,17272.762,5.0812182,5.55316,155,138,0.7853899999999999,327
1044,YKL135C,18800000000000.0,12,3.2047052000000003,10219.681999999999,3.1363637000000004,5.0852699999999995,99,76,0.6359,328
1045,YBL022C,18800000000000.0,5,2.48909,1907.8738,0.5,5.42828,186,158,0.64971,328
1046,YKL204W,18800000000000.0,5,2.48909,1730.5865,0.5,9.49261,59,75,0.42875,328
1047,YBR260C,18800000000000.0,10,3.0672333,4441.8286,0.7222221999999999,8.44403,77,81,0.60273,328
1048,YBR049C,18700000000000.0,12,3.2047052000000003,10762.286,1.3454546,4.95563,149,99,0.92617,329
1049,YOR109W,18700000000000.0,9,2.9841056,5411.642,0.75,6.75433,133,130,0.95288,329
1050,YBR125C,18700000000000.0,7,2.7769976,12570.395,0.36666667,6.94415,42,41,0.8992600000000001,329
1051,YDR195W,18600000000000.0,17,3.4401622000000005,5320.915,9.944872,9.632019999999999,61,90,0.30518,330
1052,YDR085C,18600000000000.0,7,2.7769976,2699.0347,0.33333334,8.84259,87,96,0.80076,330
1053,YBR095C,18600000000000.0,8,2.8883598,1584.4408,1.1428572,4.823180000000001,72,50,0.38887,330
1054,YGR192C,18600000000000.0,9,2.9841056,3668.3823,0.25,6.45758,39,37,0.92709,330
1055,YNL092W,18600000000000.0,29,3.7248504000000002,106482.484,0.36785713,5.66632,47,39,1.47605,330
1056,YJR070C,18500000000000.0,6,2.6458201,4524.6865,0.4,4.78094,56,34,0.5332600000000001,331
1057,YLR342W,18500000000000.0,23,3.6126745000000002,38415.285,0.27894327,6.840389999999999,189,184,1.6529599999999998,331
1058,YNL152W,18500000000000.0,7,2.7769976,2272.3920000000003,2.3333333,6.806210000000001,52,51,0.67052,331
1059,YLR263W,18400000000000.0,10,3.0672336,13638.928999999998,0.0,6.7800899999999995,128,126,0.48938999999999994,333
1060,YER007W,18400000000000.0,6,2.6458201,10473.3125,0.0,8.76788,60,67,0.9566,333
1061,YNL023C,18400000000000.0,7,2.7769972999999997,2367.4268,0.33333334,8.29218,117,135,0.68907,332
1062,YLR086W,18400000000000.0,9,2.9841056,4800.4795,0.5,5.91974,243,225,0.35036999999999996,332
1063,YEL066W,18300000000000.0,6,2.6458201,4264.625,0.8,6.21344,23,21,2.33282,334
1064,YBR083W,18300000000000.0,7,2.7769976,691.31506,2.0,7.2236899999999995,60,60,0.90025,334
1065,YGR238C,18200000000000.0,8,2.8883598,829.6664400000001,4.857143,8.23578,116,120,0.8835799999999999,-1
1066,YKL008C,18100000000000.0,27,3.6919663000000003,32539.006,9.078754,9.47064,33,48,1.8323599999999998,-1
1067,YER094C,18000000000000.0,9,2.9841056,1133.3835,4.5,5.05121,27,21,0.79276,335
1068,YBR087W,18000000000000.0,13,3.2621105,6312.954000000001,5.9880953,8.47931,41,45,0.60201,335
1069,YMR145C,17900000000000.0,3,2.0616256999999996,71.55785999999999,0.0,9.28656,61,76,1.2581799999999999,336
1070,YPL218W,17900000000000.0,9,2.9841056,6946.05,0.5,5.20648,24,18,1.75265,336
1071,YDR331W,17800000000000.0,58,3.9667227,78482.31,19.974754,4.95087,58,36,1.10333,337
1072,YNL201C,17800000000000.0,18,3.4751233999999998,21237.947,1.0322129,4.950130000000001,136,91,0.56817,337
1073,YLL008W,17800000000000.0,13,3.2621105,1417.9551,4.0416665,5.586119999999999,141,128,0.35401,337
1074,YJR144W,17700000000000.0,12,3.2047052000000003,4928.2847,0.94545454,9.39655,29,43,1.43818,338
1075,YDL031W,17700000000000.0,10,3.0672336,411.69622999999996,4.6666665,9.148010000000001,149,168,0.6018899999999999,338
1076,YPL076W,17400000000000.0,62,3.983797,57146.25,29.165157,9.42548,18,27,2.21322,339
1077,YDR229W,17400000000000.0,10,3.0672336,13215.942,0.44444445,4.88995,72,49,0.55558,339
1078,YHR018C,17300000000000.0,3,2.0616256999999996,336.68054,0.0,5.46625,66,52,0.9971399999999999,341
1079,YJL042W,17300000000000.0,5,2.48909,491.83304000000004,2.0,6.858339999999999,178,173,0.48391000000000006,341
1080,YPR175W,17300000000000.0,10,3.0672333,10030.56,1.8095238,5.8161,83,73,0.9631799999999999,340
1081,YBR137W,17300000000000.0,6,2.6458204,7326.316999999999,0.4,5.31573,29,23,0.8032600000000001,340
1082,YJL087C,17200000000000.0,5,2.48909,1595.3107,0.5,8.02631,118,122,1.14663,342
1083,YOR353C,17200000000000.0,7,2.7769976,11389.226999999999,1.0,7.03607,79,78,0.55488,342
1084,YLL023C,17200000000000.0,24,3.6345142999999998,70095.61,6.0610766,9.974910000000001,15,33,1.46401,342
1085,YOR270C,17100000000000.0,13,3.2621105,7017.8066,4.0666666,5.2842400000000005,103,76,1.4187,-1
1086,YOR361C,17000000000000.0,19,3.5070434,15948.501,5.9726253,5.71454,111,97,1.45832,343
1087,YOR244W,17000000000000.0,14,3.3135593,4685.583,5.7617215999999996,7.5788,68,69,1.4847299999999999,343
1088,YGR280C,17000000000000.0,8,2.8883598,3867.9536,0.2857143,9.87933,46,73,0.92986,343
1089,YKL144C,16900000000000.0,15,3.359922,8800.644,6.516667,4.7432300000000005,34,22,1.51857,344
1090,YDR356W,16900000000000.0,16,3.4018607000000003,10040.984,3.9518980000000004,6.65448,194,191,0.45643,344
1091,YNL265C,16800000000000.0,14,3.3135589999999997,22247.85,2.5566432,5.71088,56,50,0.4763,345
1092,YIR001C,16800000000000.0,14,3.3135589999999997,2501.8508,1.5448718000000001,9.31171,29,38,1.15615,345
1093,YOR308C,16700000000000.0,16,3.4018607000000003,5092.7754,3.8666666,6.34955,105,100,0.3226,346
1094,YER009W,16700000000000.0,12,3.2047052000000003,7007.713000000001,2.4242425,4.50116,15,8,0.61856,346
1095,YMR162C,16700000000000.0,6,2.6458201,2448.1882,0.8,6.31989,206,194,1.11782,346
1096,YHR022C,16700000000000.0,5,2.48909,9877.08,0.0,6.52533,31,30,0.73373,346
1097,YLR377C,16600000000000.0,5,2.4890897,1355.2595,0.5,5.64337,40,33,0.6543,347
1098,YER120W,16600000000000.0,14,3.3135589999999997,14753.9795,0.0,4.84772,33,23,0.74985,347
1099,YDL005C,16500000000000.0,26,3.6740646,28282.55,8.983642,4.37006,66,35,0.30524,-1
1100,YER029C,16400000000000.0,23,3.6126745000000002,60925.324,4.583692,10.36505,21,45,0.20533,348
1101,YPL211W,16400000000000.0,11,3.140127,13020.537,1.8,9.27643,19,24,0.7146600000000001,348
1102,YEL055C,16300000000000.0,8,2.8883598,730.1734,1.1428572,5.20746,161,130,0.7557,349
1103,YNL333W,16300000000000.0,8,2.8883598,10658.427,3.6095238,5.4002099999999995,41,33,0.50246,349
1104,YDR165W,16300000000000.0,4,2.2984586,10115.027,0.0,6.24811,59,54,0.94568,349
1105,YGL179C,16200000000000.0,6,2.6458201,1061.2451,0.4,7.144710000000001,61,61,0.70124,350
1106,YKL214C,16200000000000.0,7,2.7769972999999997,3488.9932,1.6666666,9.40143,34,41,0.50658,351
1107,YBR252W,16200000000000.0,5,2.48909,5233.347,0.5,6.5631699999999995,15,15,0.38936,351
1108,YNL315C,16200000000000.0,3,2.0616256999999996,203.40714,1.0,9.084660000000001,38,44,0.88682,350
1109,YML006C,16100000000000.0,11,3.140127,3056.3403,0.8,4.8156099999999995,114,68,0.94201,352
1110,YPR193C,16100000000000.0,5,2.48909,5086.7886,0.5,5.2133199999999995,24,20,2.31954,352
1111,YDL204W,16000000000000.0,6,2.6458204,13454.969,0.0,9.20831,44,51,0.56066,-1
1112,YKL172W,15900000000000.0,10,3.0672333,799.4643599999999,4.222222299999999,6.05035,104,97,0.26039,354
1113,YLR192C,15900000000000.0,8,2.8883598,1972.1268,3.7142856,5.0288699999999995,55,45,0.65891,353
1114,YDL224C,15900000000000.0,4,2.2984586,883.95734,0.0,6.47357,55,50,0.41916000000000003,354
1115,YJR056C,15900000000000.0,4,2.2984586,1574.6538,0.6666667,6.4682,39,37,0.68802,353
1116,YGL207W,15900000000000.0,19,3.5070434,13706.187,2.659596,4.99261,176,138,0.93396,-1
1117,YGR202C,15800000000000.0,3,2.0616256999999996,1798.7878,0.0,8.80219,69,75,0.67583,355
1118,YDL139C,15800000000000.0,6,2.6458204,2727.4272,1.2,6.216130000000001,48,45,0.77912,355
1119,YLR284C,15800000000000.0,5,2.48909,2033.6775,1.0,8.39227,31,34,0.9817600000000001,355
1120,YDL087C,15800000000000.0,23,3.6126745000000002,7113.004,9.494364,9.311580000000001,33,43,0.41961000000000004,356
1121,YLR105C,15800000000000.0,8,2.8883598,5713.065,1.5714285,8.57782,50,54,1.58597,356
1122,YPL129W,15800000000000.0,15,3.359922,10209.382,2.0405483,5.20941,37,28,0.81852,-1
1123,YHR111W,15800000000000.0,4,2.2984586,545.5058,0.6666667,6.12323,53,49,0.69701,355
1124,YIL124W,15700000000000.0,4,2.2984586,3461.5635,0.0,9.22638,30,39,0.68234,357
1125,YDR103W,15700000000000.0,11,3.140127,4638.340999999999,1.2111111,5.25885,119,91,0.6308,357
1126,YDR322C-A,15600000000000.0,2,1.7594743999999998,0.0,2.0,5.847230000000001,15,14,0.42251000000000005,358
1127,YDL004W,15600000000000.0,2,1.7594743999999998,0.0,2.0,6.13629,16,15,0.18243,358
1128,Q0130,15600000000000.0,2,1.7594743999999998,0.0,2.0,7.934019999999999,2,3,0.20814000000000002,359
1129,Q0080,15600000000000.0,2,1.7594743999999998,0.0,2.0,9.992,0,3,0.76775,359
1130,YGR135W,15600000000000.0,11,3.140127,1786.3828,4.022222,5.06049,39,31,1.0218,-1
1131,YBR195C,15600000000000.0,10,3.0672333,11958.237,0.27777779999999996,5.32062,54,35,1.6636,359
1132,YOR335C,15600000000000.0,4,2.2984586,103.5209,0.0,5.4953,151,130,0.8815799999999999,-1
1133,YBR253W,15500000000000.0,31,3.7539133999999996,21216.299,11.610087,4.59662,20,12,0.51325,360
1134,YER070W,15500000000000.0,4,2.2984586,144.55432,0.6666667,5.83099,108,95,1.21354,360
1135,YBL005W,15500000000000.0,5,2.48909,1008.5527,1.0,6.143009999999999,112,102,1.05645,360
1136,YMR241W,15500000000000.0,4,2.2984586,1232.777,0.0,9.88055,21,39,1.4859200000000001,360
1137,YPL249C,15500000000000.0,8,2.8883598,8624.357,1.1428572,4.72589,163,99,0.63851,360
1138,YGL104C,15400000000000.0,26,3.6740646,76058.98,3.8625398,9.28937,25,39,1.47642,361
1139,YJL047C,15400000000000.0,14,3.3135589999999997,31407.683999999997,1.2005495000000002,7.3057300000000005,113,113,0.9082899999999999,361
1140,YNL056W,15400000000000.0,6,2.6458204,751.3964,0.4,6.15985,24,21,0.98524,361
1141,YOL069W,15400000000000.0,26,3.674065,15545.108,4.7497370000000005,4.52643,85,51,0.43136,361
1142,YOR057W,15400000000000.0,9,2.9841056,14614.563,2.375,6.08502,63,59,1.32605,361
1143,YDR436W,15300000000000.0,10,3.0672333,6461.38,3.9722223,9.37006,74,96,0.66167,362
1144,YDR378C,15300000000000.0,21,3.5638937999999993,48620.835999999996,7.6767544999999995,5.69989,9,8,0.47566,363
1145,YMR080C,15300000000000.0,17,3.4401622000000005,35325.098,1.0084707,6.05841,121,109,1.05635,363
1146,YJL151C,15300000000000.0,8,2.8883598,4854.1665,2.5714285,4.9337800000000005,22,13,0.86026,362
1147,YOR294W,15300000000000.0,11,3.140127,12192.475,1.0222223,9.462589999999999,30,38,1.21761,362
1148,YGL040C,15200000000000.0,3,2.0616256999999996,114.26539,1.0,5.74835,43,36,0.8740100000000001,365
1149,YFL014W,15200000000000.0,4,2.2984586,81.14116,0.0,5.220280000000001,22,18,0.50973,365
1150,YLR371W,15200000000000.0,11,3.140127,9771.194,0.44285715,9.2641,135,168,0.7137600000000001,-1
1151,YJL218W,15200000000000.0,4,2.2984586,1174.9554,0.6666667,5.21661,24,19,0.96721,365
1152,YHR065C,15200000000000.0,3,2.0616256999999996,4713.813,0.0,9.22052,65,77,0.37566,364
1153,YLR153C,15200000000000.0,5,2.48909,5165.84,0.0,6.20673,80,71,1.56894,364
1154,YPL089C,15100000000000.0,5,2.4890897,1111.5913,0.5,9.32709,50,61,0.3807,366
1155,YNL176C,15100000000000.0,7,2.7769976,9572.337,0.6666667,5.35309,41,34,0.83175,366
1156,YPR040W,15000000000000.0,10,3.0672336,1841.0177,0.22222222,7.693910000000001,45,46,1.14361,367
1157,YER040W,15000000000000.0,10,3.0672336,8713.183,0.6666667,9.60699,49,66,0.45237,367
1158,YNL101W,14900000000000.0,27,3.6919663000000003,15313.801000000001,9.015299,9.3382,55,69,0.82824,368
1159,YPL249C-A,14900000000000.0,4,2.2984586,820.98065,0.6666667,11.59613,6,26,0.26761999999999997,368
1160,YPR041W,14900000000000.0,23,3.6126745000000002,19352.852,4.15995,4.94916,74,53,0.6801699999999999,368
1161,YLR289W,14800000000000.0,5,2.4890897,1409.2754,0.5,9.2088,80,95,0.7226,369
1162,YKR095W,14800000000000.0,5,2.48909,2213.1477,0.5,5.14276,387,314,0.30098,369
1163,YOR265W,14800000000000.0,4,2.2984586,783.7329,0.6666667,4.98688,24,19,0.60183,369
1164,YDR206W,14700000000000.0,13,3.2621105,6734.443,0.16666667,9.05573,76,90,1.08931,370
1165,YDR382W,14700000000000.0,10,3.0672333,17334.129,0.53333336,4.10773,23,8,0.26968000000000003,370
1166,YGL238W,14600000000000.0,7,2.7769976,6452.1904,1.0,5.09149,112,84,0.72224,371
1167,YGR095C,14600000000000.0,17,3.4401622000000005,9210.317,9.754089,4.75421,31,20,0.10202,371
1168,YDR202C,14600000000000.0,6,2.6458204,27.217983,4.8,5.94562,42,38,0.45193999999999995,372
1169,YJL167W,14600000000000.0,6,2.6458204,698.3289,0.0,5.32037,55,46,1.29808,372
1170,YJL140W,14500000000000.0,14,3.3135589999999997,49085.24,5.410256400000001,4.82428,48,31,0.12218,373
1171,YNL223W,14500000000000.0,4,2.2984586,1202.0942,0.6666667,4.572690000000001,77,40,1.10369,373
1172,YDR482C,14400000000000.0,5,2.48909,3655.2808,0.0,9.66522,20,26,0.54592,374
1173,YBR133C,14400000000000.0,9,2.9841056,7363.536999999999,0.5,5.92694,101,86,1.31043,374
1174,YCR073C,14400000000000.0,9,2.9841056,3452.7869,0.75,7.746519999999999,163,165,1.18357,374
1175,YGL090W,14300000000000.0,10,3.0672336,5182.6904,0.45833334,4.86249,86,63,0.57358,375
1176,YGL122C,14300000000000.0,10,3.0672333,5404.4663,0.9444444,8.48969,51,58,0.29261,375
1177,YNL139C,14300000000000.0,8,2.8883598,7536.0386,2.9642856,7.548030000000001,201,202,1.0096,375
1178,YBL051C,14300000000000.0,7,2.7769976,4759.5337,0.36666667,5.82196,54,43,0.50037,375
1179,YNR032W,14300000000000.0,8,2.8883598,980.3359,1.1428572,4.853940000000001,53,32,1.18789,375
