protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YDL063C,3,0.0002191107656611028,0.2585709927071968,0.0021853126216647718,0.0,2.5096446700507613,0.5,0.0,0,0.07258,-0.1279,48.50435,5.07062,76.0,57.0,53370.0,0.0,0.76065,7e-05,0.0,0.0,0.5
YDL204W,6,0.00027165640531865955,0.2801258037396485,0.0055133862251581095,0.0,3.2357142857142858,0.5,0.0,0,0.07379,-0.62137,34.36387,9.20831,44.0,51.0,24870.0,0.0,0.56066,0.00021,0.0,0.0,0.5
YDR002W,7,7.758791261770833e-05,0.2807694102374532,0.003572809609960747,0.23809523809523808,3.3041871921182264,0.5,10.25,1,0.0796,-0.98905,44.2791,5.84552,44.0,41.0,15845.0,0.0,0.69033,0.00025,0.13471888792096168,0.10612484556922272,0.5160591454718988
YDR062W,18,0.0005372333449068176,0.3021729766411768,0.01444102539286361,0.0718954248366013,15.729058945191314,0.3333333333333333,20.066666666666663,1,0.09626,-0.16738,42.49449,8.37921,62.0,67.0,62490.0,0.0,0.99017,0.00013,0.13471888792096168,0.09594291819257511,0.503049861995142
YEL050C,2,1.142959806057383e-06,0.26098187965868075,0.002532462045698525,0.0,1.8404907975460123,0.0,0.0,0,0.04835,-0.57684,52.05038,10.78265,26.0,74.0,44765.0,0.0,1.02237,0.00025,0.0,0.0,0.5
YEL051W,19,0.00023482684335983468,0.29394720596581714,0.015058939558596971,0.16374269005847952,11.425553319919517,0.0,89.33333333333333,0,0.06641,-0.61797,36.98676,5.79047,42.0,40.0,11920.0,0.0,0.40831,0.0002,0.0,0.0,0.5
YFR030W,14,0.00040275244661267754,0.30295864830616476,0.021241247751494788,0.02197802197802198,13.575052854122621,0.0,35.0,0,0.10242,-0.10947,39.68381,5.15399,135.0,105.0,106370.0,0.0,0.92635,4e-05,0.0,0.0,0.5
YGL008C,15,0.0005761610690771034,0.292830515820418,0.016297585320334085,0.02857142857142857,14.372549019607844,0.0,4.33080808080808,1,0.0817,0.12288,33.90133,4.96051,113.0,81.0,116405.0,0.0,1.16851,5e-05,0.13471888792096168,0.0,0.5
YGL105W,9,1.658955286194385e-05,0.2789405481398148,0.009046132483468566,0.08333333333333333,8.892966360856269,0.5,0.0,0,0.06383,-0.60612,32.31702,7.68939,57.0,58.0,27305.0,0.0,0.64883,0.00018,0.0,0.0,0.5
YGL122C,10,0.00029786728878886446,0.27695152980417626,0.005174903378253744,0.08888888888888889,6.11740473738414,1.0,8.157051282051281,1,0.05143,-0.80286,60.34362,8.48969,51.0,58.0,17065.0,0.0,0.29261,0.00015,0.13471888792096168,0.1187244606175494,0.5097038258636061
YGL256W,8,0.00015879913448276962,0.27978166884561945,0.008075448035114991,0.0,7.004020100502513,0.0,0.0,0,0.06283,-0.09319,35.45319,5.75922,44.0,35.0,20120.0,0.0,0.48904,0.00014,0.0,0.0,0.5
YGR005C,10,0.0010945794778939911,0.286468274767716,0.004445794113060859,0.24444444444444444,9.456122448979592,1.0,76.25,1,0.065,-1.09125,45.58925,6.71698,73.0,72.0,39225.0,0.0,0.84165,0.00014,0.13471888792096168,0.1187244606175494,0.5062776503401963
YGR094W,13,0.00034139691464644056,0.29812746195926176,0.015116454218358685,0.0,12.412004069175993,0.0,0.0,1,0.0933,-0.48016,37.59331,6.52338,161.0,155.0,191275.0,0.0,1.52085,5e-05,0.13471888792096168,0.0,0.5
YGR119C,39,0.0023321090893569513,0.3121312064345473,0.012292707492201427,0.08097165991902834,28.764883955600403,0.25,87.0,1,0.06285,-0.70702,40.75453,9.58783,33.0,46.0,36565.0,0.0,0.63594,0.00017,0.13471888792096168,0.08754371838161408,0.5015217116557248
YHL034C,34,0.0008743090537383294,0.3159696112560606,0.02530481921019861,0.053475935828877004,30.17198764160659,0.3333333333333333,89.43333333333332,0,0.07823,-0.86497,42.3568,5.48126,54.0,45.0,4595.0,0.0,0.13929,0.00017,0.0,0.0,0.5
YHR020W,25,0.00021256902477178718,0.3077409327244857,0.03167816063107204,0.03,23.645226130653267,0.0,23.4,1,0.09448,-0.39375,44.21891,6.01678,94.0,86.0,98415.0,0.0,1.27175,8e-05,0.13471888792096168,0.0,0.5
YIL124W,4,0.00013748549377980116,0.2807222168135003,0.0054165872638801075,0.0,3.7796954314720814,1.0,0.0,0,0.09764,-0.16128,37.6101,9.22638,30.0,39.0,22390.0,0.0,0.68234,0.00028,0.0,0.0,0.5
YJL052W,44,0.0008218162061344324,0.3274297559591787,0.04597464031474166,0.021141649048625793,39.77587939698493,0.0,37.95555555555556,0,0.07229,-0.07319,26.8756,8.289,37.0,39.0,34630.0,0.0,0.96868,0.00023,0.0,0.0,0.5
YJR009C,31,0.0010688688162623524,0.32513498544369585,0.03520923350342443,0.02795698924731183,27.71356783919598,0.0,36.25000000000001,0,0.07229,-0.09337,28.94548,6.45758,39.0,37.0,31650.0,0.0,0.88293,0.00018,0.0,0.0,0.5
YKL009W,9,6.608598315472492e-05,0.27866129731297845,0.0069106358237874125,0.3888888888888889,8.260586319218241,0.3333333333333333,27.535714285714285,0,0.08475,-0.56144,42.52415,8.63812,35.0,38.0,27640.0,0.0,1.02152,0.00032,0.0,0.0,0.5
YKL060C,41,0.001244830533811603,0.3313272137076678,0.04289709892351232,0.032926829268292684,37.993969849246234,0.0,43.21336996336996,1,0.09192,-0.35738,32.11365,5.51227,49.0,37.0,39475.0,0.0,0.99633,0.00014,0.13471888792096168,0.0,0.5
YKL104C,40,0.0007303891679106264,0.3184194550802258,0.042348624857318766,0.03205128205128205,37.392494929006084,0.0,117.33333333333334,1,0.07252,-0.1735,38.54156,6.00568,93.0,81.0,55290.0,0.0,0.69073,8e-05,0.13471888792096168,0.0,0.5
YKL120W,6,0.00018930621280563776,0.26710364248253293,0.0021597956137971615,0.0,2.6208920187793425,0.0,0.0,0,0.08333,0.13704,36.3596,9.57709,21.0,34.0,27765.0,0.0,0.78984,0.00027,0.0,0.0,0.5
YKL212W,15,0.00045238976545483356,0.2725375394738551,0.004664044850658099,0.13333333333333333,12.990066225165563,0.5,17.858802308802307,0,0.12039,-0.33515,26.01287,7.33429,70.0,70.0,88740.0,0.0,1.24769,0.0001,0.0,0.0,0.5
YKR046C,4,2.7189680495975743e-06,0.2711217600480169,0.00775079794048436,0.0,3.6179001721170394,0.0,0.0,0,0.07774,-0.35124,37.93074,7.79327,31.0,32.0,40910.0,0.0,1.30929,0.00025,0.0,0.0,0.5
YLR355C,28,0.00025356711022620333,0.3167486487348181,0.03366922290592465,0.021164021164021163,27.601005025125627,0.0,16.354761904761904,1,0.10633,-0.44633,30.26861,9.10419,46.0,54.0,67185.0,0.0,1.51427,0.00021,0.13471888792096168,0.0,0.5
YMR105C,15,0.0003331590425453451,0.29562958022700925,0.015715596591392076,0.0,14.054054054054054,0.0,0.0,0,0.11072,-0.34323,27.51617,6.18121,71.0,66.0,79480.0,0.0,1.25983,0.0001,0.0,0.0,0.5
YMR108W,31,0.00024486659957727503,0.305880960054173,0.03691625357842072,0.02795698924731183,31.0,0.0,27.714285714285715,1,0.06987,-0.25691,38.75432,8.591,71.0,75.0,59735.0,0.0,0.79715,0.00011,0.13471888792096168,0.0,0.5
YMR145C,3,1.1051537705626093e-06,0.26516698204219913,0.005750478687124257,0.0,2.95947426067908,0.0,0.0,0,0.10357,-0.23929,39.25304,9.28656,61.0,76.0,78980.0,0.0,1.25818,0.00015,0.0,0.0,0.5
YMR241W,4,3.208071268031627e-05,0.27779608148632473,0.005448775237965327,0.0,2.7452667814113596,0.0,0.0,0,0.09236,-0.10669,30.60096,9.88055,21.0,39.0,50795.0,0.0,1.48592,0.00029,0.0,0.0,0.5
YNL035C,2,8.526637199558632e-07,0.2573094764629906,0.0020426103590172264,0.0,0.0,0.0,0.0,0,0.07969,-0.47481,34.46118,5.20648,61.0,42.0,57505.0,0.0,1.31147,0.00012,0.0,0.0,0.0
YNL124W,8,1.9778426519697e-05,0.27096047405155765,0.004368955607197261,0.25,7.627450980392157,0.5,7.166666666666667,1,0.06504,-1.0437,66.199,4.67609,78.0,47.0,24995.0,0.0,0.45488,9e-05,0.13471888792096168,0.10612484556922272,0.5069567700823012
YNL169C,3,5.275082205577862e-05,0.26707516661446445,0.002525377388163446,0.0,0.0,0.0,0.0,0,0.108,-0.2944,38.66962,9.18304,51.0,61.0,63995.0,0.0,1.13077,0.00016,0.0,0.0,0.0
YNR069C,6,0.0003267750737223556,0.2759904222588605,0.003938709002113942,0.0,1.9287878787878787,0.0,0.0,0,0.09202,-0.5908,49.25403,5.52887,67.0,55.0,38360.0,0.0,0.69961,0.0001,0.0,0.0,0.5
YOL123W,22,0.0008978171629397109,0.30097495799167134,0.011121704145156954,0.03463203463203463,14.767767767767769,0.5,10.879273504273504,1,0.07491,-1.31498,49.25468,5.42401,71.0,62.0,45060.0,0.0,0.75542,9e-05,0.13471888792096168,0.10612484556922272,0.5035931241348761
YOR141C,2,3.3588334218023853e-06,0.2582644394684202,0.002027308090412437,0.0,1.0,0.5,0.0,0,0.07832,-0.58797,43.85019,4.68842,158.0,97.0,79270.0,0.0,0.79106,5e-05,0.0,0.0,0.5
YOR176W,9,0.00025467387122677206,0.27518702288610714,0.004590419637384971,0.0,4.0979765708200215,0.0,0.0,1,0.10687,-0.38957,41.79415,9.08783,41.0,49.0,57215.0,0.0,1.28298,0.0002,0.13471888792096168,0.0,0.5
YOR185C,10,5.681147241863424e-05,0.2734299348224925,0.003957348046495143,0.15555555555555556,5.419766206163656,1.0,19.33333333333333,0,0.10909,-0.38364,35.86777,6.22113,28.0,26.0,30285.0,0.0,1.21187,0.00025,0.0,0.0,0.5
YOR259C,28,0.00028713216095823345,0.3081952467052564,0.024915018774251823,0.25396825396825395,26.32929292929293,0.0,88.04671717171715,1,0.05721,-0.6,40.22517,5.53021,74.0,63.0,13660.0,0.0,0.27648,0.00011,0.13471888792096168,0.0,0.5
YOR317W,9,0.0006384889602593905,0.29343075406660923,0.009384040155219653,0.0,6.379733879222108,0.0,0.0,0,0.08714,-0.24443,29.62201,7.52606,81.0,82.0,96855.0,0.0,1.24388,0.0001,0.0,0.0,0.5
YOR374W,39,0.0015223178472305611,0.3260659980272909,0.05005805388681234,0.014844804318488529,37.07520325203252,0.0,23.166666666666668,0,0.08863,-0.15087,31.42408,6.30597,59.0,56.0,54945.0,0.0,0.96866,0.00011,0.0,0.0,0.5
YOR375C,18,0.00011599142588336551,0.2985182391377117,0.021311553590969534,0.0196078431372549,15.931658291457287,0.0,6.199999999999999,0,0.09471,-0.26366,29.0978,5.5567,53.0,47.0,62060.0,0.0,1.25198,0.00011,0.0,0.0,0.5
YPL266W,5,2.2727223927332654e-05,0.26636523794191136,0.0027421800802010783,0.2,4.691691691691692,0.3333333333333333,2.1142857142857143,1,0.07233,-0.29748,24.23931,9.57513,34.0,47.0,21805.0,0.0,0.60653,0.00027,0.13471888792096168,0.09594291819257511,0.5102247680045213
YBR018C,22,0.0003111422868911143,0.30083038881341057,0.022673972309470505,0.030303030303030304,19.230535894843275,0.0,30.0,0,0.10929,-0.54016,48.01505,7.21039,42.0,42.0,61600.0,0.0,1.45336,0.00017,0.0,0.0,0.5
YDR165W,4,0.00019575872622293452,0.2706677178805766,0.005460489266129588,0.0,1.3629929221435795,1.0,0.0,0,0.0991,-0.43559,41.4286,6.24811,59.0,54.0,47745.0,0.0,0.94568,0.00012,0.0,0.0,0.5
YER123W,5,9.390461307725228e-06,0.2633689090458028,0.002593558720093955,0.0,2.944367176634214,0.2,0.0,0,0.09924,-0.83397,51.37311,8.97467,55.0,68.0,66835.0,0.0,1.10911,0.00015,0.0,0.0,0.5
YGL180W,6,1.4509505394655026e-05,0.2652231287749379,0.0017031713377610072,0.13333333333333333,2.2642998027613412,0.0,4.606410256410256,1,0.08027,-0.47235,44.78953,6.18842,116.0,105.0,75190.0,0.0,0.73921,6e-05,0.13471888792096168,0.0,0.5
YML115C,20,0.0003589322585254452,0.3074576660338336,0.031359840693725556,0.031578947368421054,17.634712411705348,0.3333333333333333,7.217748917748917,0,0.10841,-0.46075,45.0028,5.22235,78.0,58.0,77615.0,0.0,1.27048,9e-05,0.0,0.0,0.5
YPL031C,52,0.0013928420577951188,0.3142454920777316,0.03217613541635903,0.01885369532428356,44.269424823410695,0.5,19.46757964257964,0,0.0918,-0.38098,37.71279,8.28143,33.0,35.0,44265.0,0.0,1.26813,0.00024,0.0,0.0,0.5
YBR155W,15,0.0004979785252052949,0.3108723785870418,0.016164507159252075,0.047619047619047616,14.905337361530716,0.0,9.4,1,0.07792,-0.71532,42.14286,5.68707,67.0,62.0,29505.0,0.0,0.66887,0.00013,0.13471888792096168,0.0,0.5
YBR234C,23,0.0009157531304875301,0.31129730510639037,0.01484290756122459,0.09486166007905138,19.807265388496468,0.0,27.71428571428572,1,0.10156,-0.22057,28.72109,6.59625,40.0,38.0,78600.0,0.0,1.85052,0.00016,0.13471888792096168,0.0,0.5
YCL048W,3,1.4687550859128123e-06,0.2705507924665129,0.004633160978371394,0.3333333333333333,2.9939455095862764,0.0,22.0,0,0.07343,-0.12397,44.14862,5.92218,53.0,47.0,22305.0,0.0,0.42888,0.00011,0.0,0.0,0.5
YDR386W,57,0.001696819749621293,0.3319858286302248,0.04608329528330323,0.03070175438596491,51.56811301715439,1.0,64.60700790437635,0,0.07753,-0.57468,48.05415,8.69171,89.0,98.0,61780.0,0.0,0.8544,0.00012,0.0,0.0,0.5
YER017C,19,0.0005585325507239906,0.29780849534518267,0.025986203915085587,0.011695906432748537,18.41532258064516,0.0,2.225,0,0.07884,-0.36294,36.35611,9.20233,87.0,100.0,40840.0,0.0,0.48307,0.00011,0.0,0.0,0.5
YGR083C,23,0.00010681641011415583,0.3021729766411768,0.029699671493944053,0.1541501976284585,21.443548387096776,0.0,80.63333333333333,1,0.04147,-0.33579,49.69616,9.44098,66.0,86.0,27890.0,0.0,0.39364,0.00013,0.13471888792096168,0.0,0.5
YHL019C,5,0.00019984308078685448,0.25153522394133,0.0014276822007028872,0.3,1.0,0.0,4.3,0,0.0876,-0.54628,38.89688,6.40509,89.0,85.0,58425.0,0.0,0.83477,9e-05,0.0,0.0,0.5
YJL092W,20,0.0037807074244556368,0.31341987524630005,0.022560721495280857,0.042105263157894736,17.874623871614844,1.0,28.04418527379054,0,0.07496,-0.57666,47.88868,8.86456,163.0,177.0,83170.0,0.0,0.61926,7e-05,0.0,0.0,0.5
YML102W,7,0.0001319590194723656,0.26657781993548035,0.0024791057058451767,0.047619047619047616,3.172680412371134,1.0,2.033333333333333,0,0.07906,-0.19658,46.64724,5.91437,53.0,46.0,66110.0,0.0,1.28991,0.00012,0.0,0.0,0.5
YMR049C,84,0.005721274548385797,0.33963734583021643,0.06754882228562442,0.08089500860585198,77.59519038076152,0.5,289.7309523809524,1,0.07435,-0.75452,50.614,5.03729,146.0,107.0,117855.0,0.0,1.28517,5e-05,0.8652811120790382,0.3168875275661712,0.502041927637597
YOL150C,4,4.001967782390472e-05,0.2613085493734929,0.0015408106191533509,0.0,1.9026737967914438,0.0,0.0,0,0.14563,0.32136,31.0932,10.09332,3.0,12.0,17210.0,0.0,1.4606,0.00086,0.0,0.0,0.5
YBR082C,7,0.0001039832956495578,0.28387139522307947,0.007483562916061901,0.0,4.577405857740586,0.0,0.0,0,0.10135,-0.31486,48.24122,6.04266,17.0,15.0,27305.0,0.0,1.65932,0.00037,0.0,0.0,0.5
YDL043C,67,0.003713028883053143,0.3287618192708237,0.05676189580758265,0.035278154681139755,59.66834677419355,1.0,243.5833333333333,1,0.07519,-0.68195,44.27256,8.19366,35.0,37.0,23420.0,0.0,0.78274,0.00027,0.8652811120790382,0.4638877788852951,0.5038872182988479
YDL156W,11,0.00010212484610909732,0.2871578476437043,0.010581660902235305,0.0,8.023661270236612,0.5,0.0,0,0.08046,-0.64617,39.55862,6.7923,77.0,76.0,54360.0,0.0,0.91894,0.00011,0.0,0.0,0.5
YDR030C,13,2.2864371279689522e-05,0.2897149373012231,0.018441642058089864,0.02564102564102564,11.72883064516129,1.0,30.0,0,0.09091,-0.6832,44.96958,6.49176,66.0,64.0,72070.0,0.0,1.23768,0.00011,0.0,0.0,0.5
YDR267C,21,0.0005088771942048782,0.29926712015812645,0.025045613820951534,0.01904761904761905,19.278225806451612,0.5,6.0,1,0.11212,-0.27333,29.72182,4.59808,59.0,32.0,105140.0,0.0,2.82072,0.00012,0.13471888792096168,0.10612484556922272,0.502752453639528
YDR306C,16,0.0005278402599435955,0.30741993653744953,0.02086859292398314,0.08333333333333333,15.66098294884654,0.0,192.0,0,0.10042,-0.30188,44.24142,8.80109,50.0,60.0,67405.0,0.0,1.23824,0.00016,0.0,0.0,0.5
YFL038C,25,0.0015729763227357284,0.31432434916482765,0.01596050350776011,0.06666666666666667,15.371282051282051,0.25,40.27096743835874,1,0.09223,-0.41262,31.0267,5.16888,29.0,25.0,24910.0,0.0,1.07306,0.00022,0.13471888792096168,0.08754371838161408,0.50284763880103
YFR031C,12,0.001117200683578417,0.29743722918891974,0.010367929007957388,0.15151515151515152,9.584615384615384,0.3333333333333333,12.833333333333332,1,0.0547,-0.62171,44.50838,6.83356,184.0,182.0,57855.0,0.0,0.43199,5e-05,0.13471888792096168,0.09594291819257511,0.5050050478992917
YKR017C,5,4.8468006820882845e-05,0.27798103227293347,0.007453350902511469,0.0,3.675550405561993,0.0,0.0,0,0.10526,-0.46044,46.68626,5.72003,79.0,63.0,89665.0,0.0,1.41053,9e-05,0.0,0.0,0.5
YLR288C,99,0.02410267771780837,0.33518397950811835,0.03243660396877641,0.0032982890125747267,61.25504032258065,1.0,19.883333333333333,0,0.06118,-0.41646,36.44367,5.18903,68.0,49.0,46630.0,0.0,0.87741,0.0001,0.0,0.0,0.5
YML051W,3,6.6238161110590176e-06,0.26527929928984767,0.002950113959976804,0.0,3.0,0.0,0.0,0,0.10345,-0.10345,40.50552,7.72858,38.0,39.0,49530.0,0.0,1.02498,0.00016,0.0,0.0,0.5
YML057W,23,0.00023256458686660083,0.3095089032423618,0.03345246895447196,0.07509881422924901,20.962701612903224,0.0,74.80000000000001,0,0.08775,-0.45215,41.66573,5.92438,81.0,68.0,61530.0,0.0,0.8979,9e-05,0.0,0.0,0.5
YMR094W,11,0.0002757404393441448,0.289413708738872,0.011341616581297786,0.12727272727272726,8.311310190369541,0.5,6.834293157822569,1,0.11715,-0.36987,45.69205,9.17706,60.0,73.0,81540.0,0.0,1.44741,0.00016,0.13471888792096168,0.10612484556922272,0.5063843631833277
YNL032W,13,0.0003056347295842884,0.30457933894755945,0.014187255917845773,0.05128205128205128,11.739709443099274,0.0,7.766666666666667,0,0.08185,-0.60605,44.1331,5.36481,48.0,36.0,27305.0,0.0,0.83362,0.00016,0.0,0.0,0.5
YNL323W,13,0.00020705597082856786,0.2986962039875613,0.013156559675369824,0.02564102564102564,10.073170731707316,0.0,6.166666666666667,0,0.12319,-0.49734,29.47367,5.63373,53.0,46.0,87165.0,0.0,1.83749,0.00012,0.0,0.0,0.5
YOL100W,15,0.00020323259906575742,0.3106988791819021,0.01907476398508156,0.0,12.862486248624862,0.3333333333333333,0.0,1,0.07586,-0.7445,44.53035,9.64996,112.0,167.0,78215.0,0.0,0.64291,8e-05,0.13471888792096168,0.09594291819257511,0.5037295634894394
YOR276W,13,4.694802088308855e-05,0.2951593593924803,0.01657142087011339,0.038461538461538464,10.62891809908999,0.0,9.5,0,0.06211,-0.88385,51.08758,5.61871,30.0,23.0,7115.0,0.0,0.39044,0.00031,0.0,0.0,0.5
YPR093C,13,0.0005557602174040058,0.29631143921505426,0.0127833009661222,0.11538461538461539,12.758163265306122,0.5,18.833333333333336,0,0.07292,-0.55208,45.25694,5.66669,45.0,35.0,32370.0,0.0,0.97072,0.00017,0.0,0.0,0.5
YBR021W,2,2.6567642835706214e-06,0.230095528160154,0.00021477796828551365,0.0,1.9461942257217848,0.0,0.0,0,0.1643,0.23523,39.42782,8.19586,46.0,50.0,172170.0,0.0,2.40008,0.00011,0.0,0.0,0.5
YOR128C,23,0.0015320563516046486,0.290117552153292,0.008077288735331515,0.0,16.413541666666667,0.0,0.0,0,0.05604,-0.00385,40.99179,6.92645,62.0,61.0,30465.0,0.0,0.4887,0.00011,0.0,0.0,0.5
YHR123W,14,0.000187349316865985,0.2593875608659843,0.0027600266486752663,0.18681318681318682,12.02920443101712,0.0,35.75,0,0.16113,0.42404,43.15606,6.04169,28.0,23.0,77530.0,0.0,1.73993,0.00014,0.0,0.0,0.5
YLR242C,4,8.742136487479809e-05,0.252422294608663,0.000494581182927668,0.0,1.675897435897436,0.3333333333333333,0.0,0,0.15888,0.32741,28.12773,9.10406,23.0,34.0,86260.0,0.0,2.25848,0.00024,0.0,0.0,0.5
YHL042W,42,0.00513509518818013,0.28219262887566054,0.00656380547504937,0.13588850174216027,34.892631578947366,0.0,85.83549783549783,0,0.14,0.014,40.40267,8.88141,15.0,19.0,16095.0,0.0,0.91603,0.00051,0.0,0.0,0.5
YPR119W,29,0.003067816681941204,0.31385179940411884,0.013116170958350467,0.054187192118226604,23.080726538849646,0.0,55.50261968423734,0,0.07943,-0.56802,50.12037,6.2757,68.0,63.0,43485.0,0.0,0.77312,0.00011,0.0,0.0,0.5
YBR025C,8,5.6432908049075295e-05,0.27185730470360026,0.006434178908045882,0.14285714285714285,7.387387387387387,0.0,8.0,0,0.06853,-0.28858,35.82411,7.05292,57.0,57.0,32150.0,0.0,0.72781,0.00016,0.0,0.0,0.5
YNL088W,23,0.0006478340061158566,0.3043018600478198,0.01348093348179101,0.019762845849802372,20.05761316872428,1.0,4.547619047619048,1,0.08894,-0.69664,40.02474,6.62079,224.0,219.0,173025.0,0.0,1.05366,4e-05,0.13471888792096168,0.1187244606175494,0.5029595859591778
YNL207W,28,0.000481331134840855,0.29683809027118624,0.009156366517692882,0.11375661375661375,28.0,0.5,27.604761904761904,1,0.09412,-0.78612,38.99271,5.13092,76.0,57.0,40395.0,0.0,0.8223,0.0001,0.13471888792096168,0.10612484556922272,0.5018950865280218
YBR027C,4,3.9490245676510205e-05,0.26162237615202094,0.0012829530123165264,0.16666666666666666,1.0,0.0,2.2666666666666666,0,0.13636,0.54909,38.45645,9.27448,4.0,11.0,17835.0,0.0,1.38888,0.00072,0.0,0.0,0.5
YLR353W,4,3.542932631794496e-05,0.26930019487704127,0.0015701914056696147,0.16666666666666666,0.0,0.0,1.6666666666666667,0,0.05307,-0.65887,59.42222,5.88055,77.0,66.0,32025.0,0.0,0.48312,9e-05,0.0,0.0,0.0
YOR046C,7,9.730975373291056e-05,0.2639238372148837,0.002326051433296728,0.09523809523809523,0.0,0.25,5.666666666666667,1,0.05602,-0.37344,32.38112,6.99054,67.0,67.0,20775.0,0.0,0.38563,0.00013,0.13471888792096168,0.08754371838161408,0.5
YBR028C,6,0.00011090854969569385,0.26620955983674366,0.0026916786221245046,0.0,3.101529902642559,0.0,0.0,0,0.09333,-0.56705,40.76522,7.6391,67.0,68.0,59875.0,0.0,1.00477,0.00013,0.0,0.0,0.5
YCR016W,3,0.00020150395195695113,0.2535335555959596,0.0008629554293647995,0.0,0.0,0.0,0.0,0,0.06552,-1.08138,46.93448,7.64532,55.0,56.0,35075.0,0.0,1.04413,0.00023,0.0,0.0,0.0
YER015W,3,2.3501735678180322e-05,0.25093054167813655,0.0008924401775514622,0.0,1.6731843575418994,0.0,0.0,0,0.09677,-0.17231,36.73468,7.82269,88.0,90.0,66375.0,0.0,0.79551,9e-05,0.0,0.0,0.5
YBR029C,1,0.0,0.21032365568329078,6.193547170134989e-05,0.0,0.0,0.2,0.0,1,0.14223,0.38753,21.85407,8.84088,34.0,43.0,51350.0,0.0,0.99089,0.00017,0.13471888792096168,0.08049673489162243,0.5
YCR061W,23,0.005035219200499699,0.26690443882843345,0.002278763463436515,0.023715415019762844,12.028125,0.0,17.0,0,0.13154,0.2141,41.55564,5.69879,53.0,40.0,103790.0,0.0,1.46346,8e-05,0.0,0.0,0.5
YBR033W,1,0.0,0.00019638648860958367,9.445535173122289e-13,0.0,0.0,1.0,0.0,0,0.08161,-0.38857,49.31187,8.86298,95.0,113.0,66845.0,0.0,0.6465,9e-05,0.0,0.0,0.0
YNL228W,1,0.0,0.00019638648860958367,9.445535173122289e-13,0.0,0.0,0.0,0.0,0,0.15891,0.59109,61.2938,4.92401,20.0,13.0,19115.0,0.0,0.66739,0.00017,0.0,0.0,0.0
YBR034C,9,0.0003644517706699565,0.27044856556662816,0.002285329443593297,0.027777777777777776,8.019289340101523,1.0,0.75,0,0.1092,-0.37787,38.34371,5.25873,53.0,38.0,46215.0,0.0,1.1616,0.00013,0.0,0.0,0.5
YDR249C,1,0.0,0.21251824421816054,5.667127247177757e-05,0.0,1.0,0.0,0.0,0,0.12869,-0.19651,53.90783,8.80634,39.0,44.0,40840.0,0.0,0.93265,0.0002,0.0,0.0,0.5
YGR165W,4,1.5946774373516627e-05,0.24965519585865525,0.00045618824071488715,0.0,3.1985645933014353,0.0,0.0,0,0.09855,-0.72,44.68293,9.88361,32.0,54.0,34965.0,0.0,0.88352,0.00025,0.0,0.0,0.5
YGR181W,3,7.1575627783020885e-06,0.2270816771975776,0.0001657849552173848,0.3333333333333333,1.0,0.0,0.8333333333333334,0,0.05714,-0.27619,52.02,8.38409,9.0,11.0,10470.0,0.0,0.92772,0.00074,0.0,0.0,0.5
YMR048W,9,0.0004228573471733294,0.26888108434514074,0.0012203140822874294,0.0,2.80406852248394,1.0,0.0,0,0.07256,-0.76751,43.17069,4.76947,62.0,41.0,28545.0,0.0,0.78519,0.00013,0.0,0.0,0.5
YBR035C,2,2.538851184604735e-06,0.2714007976646635,0.0031601814433766637,0.0,1.7719298245614035,0.0,0.0,0,0.11404,-0.86667,33.63728,6.93549,37.0,37.0,47565.0,0.0,1.7677,0.00026,0.0,0.0,0.5
